Fecha,Producto,Precio,Inventario,Despacho_Total ,Dia
2024-04-22,Cachito,0.25,144,150,Lunes
2024-04-22,Pan Manjar,0.3,24,23,Lunes
2024-04-22,Leche,4.0,5,5,Lunes
2024-04-22,Jamon,2.5,6,6,Lunes
2024-04-22,Cafe,2.0,5,6,Lunes
2024-04-22,Queso,3.0,4,4,Lunes
2024-04-23,Pan Ciabatta,0.25,768,755,Martes
2024-04-23,Pan Francés,0.25,648,652,Martes
2024-04-23,Pan Yema Largo,0.25,360,386,Martes
2024-04-23,Pan Yema Redondo,0.25,360,363,Martes
2024-04-23,Pan Chapla,0.25,144,143,Martes
2024-04-23,Pan Coliza,0.25,192,197,Martes
2024-04-23,Pan Integral,0.25,144,148,Martes
2024-04-23,Pan Caracol,0.25,144,148,Martes
2024-04-23,Pan Hamburguesa,0.4,288,286,Martes
2024-04-23,Cachito,0.25,144,150,Martes
2024-04-23,Pan Manjar,0.3,24,25,Martes
2024-04-23,Leche,4.0,5,5,Martes
2024-04-23,Jamon,2.5,6,5,Martes
2024-04-23,Cafe,2.0,5,5,Martes
2024-04-23,Queso,3.0,4,5,Martes
2024-04-24,Pan Ciabatta,0.25,768,785,Miércoles
2024-04-24,Pan Francés,0.25,648,603,Miércoles
2024-04-24,Pan Yema Largo,0.25,360,391,Miércoles
2024-04-24,Pan Yema Redondo,0.25,360,315,Miércoles
2024-04-24,Pan Chapla,0.25,144,150,Miércoles
2024-04-24,Pan Coliza,0.25,192,199,Miércoles
2024-04-24,Pan Integral,0.25,144,149,Miércoles
2024-04-24,Pan Caracol,0.25,144,144,Miércoles
2024-04-24,Pan Hamburguesa,0.4,288,287,Miércoles
2024-04-24,Cachito,0.25,144,148,Miércoles
2024-04-24,Pan Manjar,0.3,24,25,Miércoles
2024-04-24,Leche,4.0,5,3,Miércoles
2024-04-24,Jamon,2.5,6,4,Miércoles
2024-04-24,Cafe,2.0,5,6,Miércoles
2024-04-24,Queso,3.0,4,5,Miércoles
2024-04-25,Pan Ciabatta,0.25,768,719,Jueves
2024-04-25,Pan Francés,0.25,648,603,Jueves
2024-04-25,Pan Yema Largo,0.25,360,367,Jueves
2024-04-25,Pan Yema Redondo,0.25,360,311,Jueves
2024-04-25,Pan Chapla,0.25,144,150,Jueves
2024-04-25,Pan Coliza,0.25,192,191,Jueves
2024-04-25,Pan Integral,0.25,144,145,Jueves
2024-04-25,Pan Caracol,0.25,144,148,Jueves
2024-04-25,Pan Hamburguesa,0.4,288,282,Jueves
2024-04-25,Cachito,0.25,144,141,Jueves
2024-04-25,Pan Manjar,0.3,24,28,Jueves
2024-04-25,Leche,4.0,5,6,Jueves
2024-04-25,Jamon,2.5,6,5,Jueves
2024-04-25,Cafe,2.0,5,6,Jueves
2024-04-25,Queso,3.0,4,2,Jueves
2024-04-26,Pan Ciabatta,0.25,768,740,Viernes
2024-04-26,Pan Francés,0.25,648,669,Viernes
2024-04-26,Pan Yema Largo,0.25,360,309,Viernes
2024-04-26,Pan Yema Redondo,0.25,360,313,Viernes
2024-04-26,Pan Chapla,0.25,144,147,Viernes
2024-04-26,Pan Coliza,0.25,192,196,Viernes
2024-04-26,Pan Integral,0.25,144,141,Viernes
2024-04-26,Pan Caracol,0.25,144,147,Viernes
2024-04-26,Pan Hamburguesa,0.4,288,292,Viernes
2024-04-26,Cachito,0.25,144,150,Viernes
2024-04-26,Pan Manjar,0.3,24,24,Viernes
2024-04-26,Leche,4.0,5,3,Viernes
2024-04-26,Jamon,2.5,6,4,Viernes
2024-04-26,Cafe,2.0,5,6,Viernes
2024-04-26,Queso,3.0,4,3,Viernes
2024-04-27,Pan Ciabatta,0.25,768,722,Saturday
2024-04-27,Pan Francés,0.25,648,615,Saturday
2024-04-27,Pan Yema Largo,0.25,360,380,Saturday
2024-04-27,Pan Yema Redondo,0.25,360,397,Saturday
2024-04-27,Pan Chapla,0.25,144,140,Sábado
2024-04-27,Pan Coliza,0.25,192,197,Saturday
2024-04-27,Pan Integral,0.25,144,150,Saturday
2024-04-27,Pan Caracol,0.25,144,141,Saturday
2024-04-27,Pan Hamburguesa,0.4,288,294,Saturday
2024-04-27,Cachito,0.25,144,150,Saturday
2024-04-27,Pan Manjar,0.3,24,24,Saturday
2024-04-27,Leche,4.0,5,2,Saturday
2024-04-27,Jamon,2.5,6,6,Saturday
2024-04-27,Cafe,2.0,5,5,Saturday
2024-04-27,Queso,3.0,4,2,Saturday
2024-04-28,Pan Ciabatta,0.25,768,768,Domingo
2024-04-28,Pan Francés,0.25,648,640,Domingo
2024-04-28,Pan Yema Largo,0.25,360,327,Domingo
2024-04-28,Pan Yema Redondo,0.25,360,383,Domingo
2024-04-28,Pan Chapla,0.25,144,145,Domingo
2024-04-28,Pan Coliza,0.25,192,197,Domingo
2024-04-28,Pan Integral,0.25,144,145,Domingo
2024-04-28,Pan Caracol,0.25,144,144,Domingo
2024-04-28,Pan Hamburguesa,0.4,288,294,Domingo
2024-04-28,Cachito,0.25,144,140,Domingo
2024-04-28,Pan Manjar,0.3,24,27,Domingo
2024-04-28,Leche,4.0,5,4,Domingo
2024-04-28,Jamon,2.5,6,6,Domingo
2024-04-28,Cafe,2.0,5,5,Domingo
2024-04-28,Queso,3.0,4,5,Domingo
2024-04-29,Pan Ciabatta,0.25,768,721,Lunes
2024-04-29,Pan Francés,0.25,648,635,Lunes
2024-04-29,Pan Yema Largo,0.25,360,373,Lunes
2024-04-29,Pan Yema Redondo,0.25,360,374,Lunes
2024-04-29,Pan Chapla,0.25,144,145,Lunes
2024-04-29,Pan Coliza,0.25,192,193,Lunes
2024-04-29,Pan Integral,0.25,144,148,Lunes
2024-04-29,Pan Caracol,0.25,144,141,Lunes
2024-04-29,Pan Hamburguesa,0.4,288,280,Lunes
2024-04-29,Cachito,0.25,144,145,Lunes
2024-04-29,Pan Manjar,0.3,24,28,Lunes
2024-04-29,Leche,4.0,5,5,Lunes
2024-04-29,Jamon,2.5,6,4,Lunes
2024-04-29,Cafe,2.0,5,4,Lunes
2024-04-29,Queso,3.0,4,4,Lunes
2024-04-30,Pan Ciabatta,0.25,768,780,Martes
2024-04-30,Pan Francés,0.25,648,637,Martes
2024-04-30,Pan Yema Largo,0.25,360,391,Martes
2024-04-30,Pan Yema Redondo,0.25,360,363,Martes
2024-04-30,Pan Chapla,0.25,144,150,Martes
2024-04-30,Pan Coliza,0.25,192,200,Martes
2024-04-30,Pan Integral,0.25,144,144,Martes
2024-04-30,Pan Caracol,0.25,144,142,Martes
2024-04-30,Pan Hamburguesa,0.4,288,299,Martes
2024-04-30,Cachito,0.25,144,147,Martes
2024-04-30,Pan Manjar,0.3,24,23,Martes
2024-04-30,Leche,4.0,5,3,Martes
2024-04-30,Jamon,2.5,6,5,Martes
2024-04-30,Cafe,2.0,5,7,Martes
2024-04-30,Queso,3.0,4,5,Martes
2024-05-01,Pan Ciabatta,0.25,768,794,Miércoles
2024-05-01,Pan Francés,0.25,648,617,Miércoles
2024-05-01,Pan Yema Largo,0.25,360,366,Miércoles
2024-05-01,Pan Yema Redondo,0.25,360,391,Miércoles
2024-05-01,Pan Chapla,0.25,144,140,Miércoles
2024-05-01,Pan Coliza,0.25,192,193,Miércoles
2024-05-01,Pan Integral,0.25,144,144,Miércoles
2024-05-01,Pan Caracol,0.25,144,149,Miércoles
2024-05-01,Pan Hamburguesa,0.4,288,285,Miércoles
2024-05-01,Cachito,0.25,144,148,Miércoles
2024-05-01,Pan Manjar,0.3,24,24,Miércoles
2024-05-01,Leche,4.0,5,2,Miércoles
2024-05-01,Jamon,2.5,6,4,Miércoles
2024-05-01,Cafe,2.0,5,4,Miércoles
2024-05-01,Queso,3.0,4,5,Miércoles
2024-05-02,Pan Ciabatta,0.25,768,744,Jueves
2024-05-02,Pan Francés,0.25,648,699,Jueves
2024-05-02,Pan Yema Largo,0.25,360,384,Jueves
2024-05-02,Pan Yema Redondo,0.25,360,352,Jueves
2024-05-02,Pan Chapla,0.25,144,149,Jueves
2024-05-02,Pan Coliza,0.25,192,197,Jueves
2024-05-02,Pan Integral,0.25,144,143,Jueves
2024-05-02,Pan Caracol,0.25,144,141,Jueves
2024-05-02,Pan Hamburguesa,0.4,288,296,Jueves
2024-05-02,Cachito,0.25,144,148,Jueves
2024-05-02,Pan Manjar,0.3,24,24,Jueves
2024-05-02,Leche,4.0,5,6,Jueves
2024-05-02,Jamon,2.5,6,5,Jueves
2024-05-02,Cafe,2.0,5,7,Jueves
2024-05-02,Queso,3.0,4,3,Jueves
2024-05-03,Pan Ciabatta,0.25,768,715,Viernes
2024-05-03,Pan Francés,0.25,648,637,Viernes
2024-05-03,Pan Yema Largo,0.25,360,398,Viernes
2024-05-03,Pan Yema Redondo,0.25,360,387,Viernes
2024-05-03,Pan Chapla,0.25,144,140,Viernes
2024-05-03,Pan Coliza,0.25,192,192,Viernes
2024-05-03,Pan Integral,0.25,144,143,Viernes
2024-05-03,Pan Caracol,0.25,144,145,Viernes
2024-05-03,Pan Hamburguesa,0.4,288,282,Viernes
2024-05-03,Cachito,0.25,144,149,Viernes
2024-05-03,Pan Manjar,0.3,24,25,Viernes
2024-05-03,Leche,4.0,5,3,Viernes
2024-05-03,Jamon,2.5,6,5,Viernes
2024-05-03,Cafe,2.0,5,6,Viernes
2024-05-03,Queso,3.0,4,5,Viernes
2024-05-04,Pan Ciabatta,0.25,768,727,Saturday
2024-05-04,Pan Francés,0.25,648,611,Saturday
2024-05-04,Pan Yema Largo,0.25,360,339,Saturday
2024-05-04,Pan Yema Redondo,0.25,360,366,Saturday
2024-05-04,Pan Chapla,0.25,144,148,Sábado
2024-05-04,Pan Coliza,0.25,192,194,Saturday
2024-05-04,Pan Integral,0.25,144,144,Saturday
2024-05-04,Pan Caracol,0.25,144,150,Saturday
2024-05-04,Pan Hamburguesa,0.4,288,295,Saturday
2024-05-04,Cachito,0.25,144,150,Saturday
2024-05-04,Pan Manjar,0.3,24,27,Saturday
2024-05-04,Leche,4.0,5,2,Saturday
2024-05-04,Jamon,2.5,6,5,Saturday
2024-05-04,Cafe,2.0,5,6,Saturday
2024-05-04,Queso,3.0,4,4,Saturday
2024-05-05,Pan Ciabatta,0.25,768,723,Domingo
2024-05-05,Pan Francés,0.25,648,639,Domingo
2024-05-05,Pan Yema Largo,0.25,360,315,Domingo
2024-05-05,Pan Yema Redondo,0.25,360,381,Domingo
2024-05-05,Pan Chapla,0.25,144,150,Domingo
2024-05-05,Pan Coliza,0.25,192,200,Domingo
2024-05-05,Pan Integral,0.25,144,143,Domingo
2024-05-05,Pan Caracol,0.25,144,145,Domingo
2024-05-05,Pan Hamburguesa,0.4,288,297,Domingo
2024-05-05,Cachito,0.25,144,143,Domingo
2024-05-05,Pan Manjar,0.3,24,22,Domingo
2024-05-05,Leche,4.0,5,2,Domingo
2024-05-05,Jamon,2.5,6,5,Domingo
2024-05-05,Cafe,2.0,5,6,Domingo
2024-05-05,Queso,3.0,4,2,Domingo
2024-05-06,Pan Ciabatta,0.25,768,757,Lunes
2024-05-06,Pan Francés,0.25,648,678,Lunes
2024-05-06,Pan Yema Largo,0.25,360,351,Lunes
2024-05-06,Pan Yema Redondo,0.25,360,394,Lunes
2024-05-06,Pan Chapla,0.25,144,147,Lunes
2024-05-06,Pan Coliza,0.25,192,196,Lunes
2024-05-06,Pan Integral,0.25,144,142,Lunes
2024-05-06,Pan Caracol,0.25,144,146,Lunes
2024-05-06,Pan Hamburguesa,0.4,288,290,Lunes
2024-05-06,Cachito,0.25,144,147,Lunes
2024-05-06,Pan Manjar,0.3,24,22,Lunes
2024-05-06,Leche,4.0,5,5,Lunes
2024-05-06,Jamon,2.5,6,5,Lunes
2024-05-06,Cafe,2.0,5,7,Lunes
2024-05-06,Queso,3.0,4,5,Lunes
2024-05-07,Pan Ciabatta,0.25,768,738,Martes
2024-05-07,Pan Francés,0.25,648,639,Martes
2024-05-07,Pan Yema Largo,0.25,360,372,Martes
2024-05-07,Pan Yema Redondo,0.25,360,324,Martes
2024-05-07,Pan Chapla,0.25,144,148,Martes
2024-05-07,Pan Coliza,0.25,192,197,Martes
2024-05-07,Pan Integral,0.25,144,150,Martes
2024-05-07,Pan Caracol,0.25,144,141,Martes
2024-05-07,Pan Hamburguesa,0.4,288,280,Martes
2024-05-07,Cachito,0.25,144,142,Martes
2024-05-07,Pan Manjar,0.3,24,26,Martes
2024-05-07,Leche,4.0,5,3,Martes
2024-05-07,Jamon,2.5,6,6,Martes
2024-05-07,Cafe,2.0,5,5,Martes
2024-05-07,Queso,3.0,4,3,Martes
2024-05-08,Pan Ciabatta,0.25,768,765,Miércoles
2024-05-08,Pan Francés,0.25,648,643,Miércoles
2024-05-08,Pan Yema Largo,0.25,360,374,Miércoles
2024-05-08,Pan Yema Redondo,0.25,360,365,Miércoles
2024-05-08,Pan Chapla,0.25,144,147,Miércoles
2024-05-08,Pan Coliza,0.25,192,192,Miércoles
2024-05-08,Pan Integral,0.25,144,142,Miércoles
2024-05-08,Pan Caracol,0.25,144,148,Miércoles
2024-05-08,Pan Hamburguesa,0.4,288,294,Miércoles
2024-05-08,Cachito,0.25,144,144,Miércoles
2024-05-08,Pan Manjar,0.3,24,27,Miércoles
2024-05-08,Leche,4.0,5,3,Miércoles
2024-05-08,Jamon,2.5,6,5,Miércoles
2024-05-08,Cafe,2.0,5,4,Miércoles
2024-05-08,Queso,3.0,4,4,Miércoles
2024-05-09,Pan Ciabatta,0.25,768,732,Jueves
2024-05-09,Pan Francés,0.25,648,662,Jueves
2024-05-09,Pan Yema Largo,0.25,360,348,Jueves
2024-05-09,Pan Yema Redondo,0.25,360,380,Jueves
2024-05-09,Pan Chapla,0.25,144,149,Jueves
2024-05-09,Pan Coliza,0.25,192,192,Jueves
2024-05-09,Pan Integral,0.25,144,142,Jueves
2024-05-09,Pan Caracol,0.25,144,144,Jueves
2024-05-09,Pan Hamburguesa,0.4,288,294,Jueves
2024-05-09,Cachito,0.25,144,144,Jueves
2024-05-09,Pan Manjar,0.3,24,28,Jueves
2024-05-09,Leche,4.0,5,4,Jueves
2024-05-09,Jamon,2.5,6,6,Jueves
2024-05-09,Cafe,2.0,5,4,Jueves
2024-05-09,Queso,3.0,4,4,Jueves
2024-05-10,Pan Ciabatta,0.25,768,778,Viernes
2024-05-10,Pan Francés,0.25,648,632,Viernes
2024-05-10,Pan Yema Largo,0.25,360,340,Viernes
2024-05-10,Pan Yema Redondo,0.25,360,331,Viernes
2024-05-10,Pan Chapla,0.25,144,149,Viernes
2024-05-10,Pan Coliza,0.25,192,198,Viernes
2024-05-10,Pan Integral,0.25,144,145,Viernes
2024-05-10,Pan Caracol,0.25,144,145,Viernes
2024-05-10,Pan Hamburguesa,0.4,288,297,Viernes
2024-05-10,Cachito,0.25,144,141,Viernes
2024-05-10,Pan Manjar,0.3,24,24,Viernes
2024-05-10,Leche,4.0,5,3,Viernes
2024-05-10,Jamon,2.5,6,4,Viernes
2024-05-10,Cafe,2.0,5,6,Viernes
2024-05-10,Queso,3.0,4,2,Viernes
2024-05-11,Pan Ciabatta,0.25,768,740,Saturday
2024-05-11,Pan Francés,0.25,648,640,Saturday
2024-05-11,Pan Yema Largo,0.25,360,309,Saturday
2024-05-11,Pan Yema Redondo,0.25,360,356,Saturday
2024-05-11,Pan Chapla,0.25,144,140,Sábado
2024-05-11,Pan Coliza,0.25,192,195,Saturday
2024-05-11,Pan Integral,0.25,144,146,Saturday
2024-05-11,Pan Caracol,0.25,144,145,Saturday
2024-05-11,Pan Hamburguesa,0.4,288,300,Saturday
2024-05-11,Cachito,0.25,144,140,Saturday
2024-05-11,Pan Manjar,0.3,24,26,Saturday
2024-05-11,Leche,4.0,5,3,Saturday
2024-05-11,Jamon,2.5,6,4,Saturday
2024-05-11,Cafe,2.0,5,6,Saturday
2024-05-11,Queso,3.0,4,4,Saturday
2024-05-12,Pan Ciabatta,0.25,768,792,Domingo
2024-05-12,Pan Francés,0.25,648,649,Domingo
2024-05-12,Pan Yema Largo,0.25,360,383,Domingo
2024-05-12,Pan Yema Redondo,0.25,360,370,Domingo
2024-05-12,Pan Chapla,0.25,144,146,Domingo
2024-05-12,Pan Coliza,0.25,192,196,Domingo
2024-05-12,Pan Integral,0.25,144,147,Domingo
2024-05-12,Pan Caracol,0.25,144,147,Domingo
2024-05-12,Pan Hamburguesa,0.4,288,283,Domingo
2024-05-12,Cachito,0.25,144,149,Domingo
2024-05-12,Pan Manjar,0.3,24,24,Domingo
2024-05-12,Leche,4.0,5,4,Domingo
2024-05-12,Jamon,2.5,6,6,Domingo
2024-05-12,Cafe,2.0,5,4,Domingo
2024-05-12,Queso,3.0,4,3,Domingo
2024-05-13,Pan Ciabatta,0.25,768,794,Lunes
2024-05-13,Pan Francés,0.25,648,648,Lunes
2024-05-13,Pan Yema Largo,0.25,360,302,Lunes
2024-05-13,Pan Yema Redondo,0.25,360,332,Lunes
2024-05-13,Pan Chapla,0.25,144,144,Lunes
2024-05-13,Pan Coliza,0.25,192,190,Lunes
2024-05-13,Pan Integral,0.25,144,144,Lunes
2024-05-13,Pan Caracol,0.25,144,149,Lunes
2024-05-13,Pan Hamburguesa,0.4,288,288,Lunes
2024-05-13,Cachito,0.25,144,146,Lunes
2024-05-13,Pan Manjar,0.3,24,23,Lunes
2024-05-13,Leche,4.0,5,5,Lunes
2024-05-13,Jamon,2.5,6,4,Lunes
2024-05-13,Cafe,2.0,5,4,Lunes
2024-05-13,Queso,3.0,4,5,Lunes
2024-05-14,Pan Ciabatta,0.25,768,788,Martes
2024-05-14,Pan Francés,0.25,648,606,Martes
2024-05-14,Pan Yema Largo,0.25,360,339,Martes
2024-05-14,Pan Yema Redondo,0.25,360,363,Martes
2024-05-14,Pan Chapla,0.25,144,146,Martes
2024-05-14,Pan Coliza,0.25,192,192,Martes
2024-05-14,Pan Integral,0.25,144,140,Martes
2024-05-14,Pan Caracol,0.25,144,145,Martes
2024-05-14,Pan Hamburguesa,0.4,288,282,Martes
2024-05-14,Cachito,0.25,144,141,Martes
2024-05-14,Pan Manjar,0.3,24,24,Martes
2024-05-14,Leche,4.0,5,4,Martes
2024-05-14,Jamon,2.5,6,5,Martes
2024-05-14,Cafe,2.0,5,4,Martes
2024-05-14,Queso,3.0,4,5,Martes
2024-05-15,Pan Ciabatta,0.25,768,785,Miércoles
2024-05-15,Pan Francés,0.25,648,660,Miércoles
2024-05-15,Pan Yema Largo,0.25,360,355,Miércoles
2024-05-15,Pan Yema Redondo,0.25,360,387,Miércoles
2024-05-15,Pan Chapla,0.25,144,146,Miércoles
2024-05-15,Pan Coliza,0.25,192,196,Miércoles
2024-05-15,Pan Integral,0.25,144,145,Miércoles
2024-05-15,Pan Caracol,0.25,144,145,Miércoles
2024-05-15,Pan Hamburguesa,0.4,288,285,Miércoles
2024-05-15,Cachito,0.25,144,146,Miércoles
2024-05-15,Pan Manjar,0.3,24,27,Miércoles
2024-05-15,Leche,4.0,5,3,Miércoles
2024-05-15,Jamon,2.5,6,6,Miércoles
2024-05-15,Cafe,2.0,5,7,Miércoles
2024-05-15,Queso,3.0,4,3,Miércoles
2024-05-16,Pan Ciabatta,0.25,768,763,Jueves
2024-05-16,Pan Francés,0.25,648,649,Jueves
2024-05-16,Pan Yema Largo,0.25,360,304,Jueves
2024-05-16,Pan Yema Redondo,0.25,360,333,Jueves
2024-05-16,Pan Chapla,0.25,144,147,Jueves
2024-05-16,Pan Coliza,0.25,192,199,Jueves
2024-05-16,Pan Integral,0.25,144,144,Jueves
2024-05-16,Pan Caracol,0.25,144,146,Jueves
2024-05-16,Pan Hamburguesa,0.4,288,288,Jueves
2024-05-16,Cachito,0.25,144,150,Jueves
2024-05-16,Pan Manjar,0.3,24,24,Jueves
2024-05-16,Leche,4.0,5,5,Jueves
2024-05-16,Jamon,2.5,6,4,Jueves
2024-05-16,Cafe,2.0,5,5,Jueves
2024-05-16,Queso,3.0,4,5,Jueves
2024-05-17,Pan Ciabatta,0.25,768,800,Viernes
2024-05-17,Pan Francés,0.25,648,654,Viernes
2024-05-17,Pan Yema Largo,0.25,360,301,Viernes
2024-05-17,Pan Yema Redondo,0.25,360,320,Viernes
2024-05-17,Pan Chapla,0.25,144,144,Viernes
2024-05-17,Pan Coliza,0.25,192,196,Viernes
2024-05-17,Pan Integral,0.25,144,147,Viernes
2024-05-17,Pan Caracol,0.25,144,144,Viernes
2024-05-17,Pan Hamburguesa,0.4,288,287,Viernes
2024-05-17,Cachito,0.25,144,143,Viernes
2024-05-17,Pan Manjar,0.3,24,23,Viernes
2024-05-17,Leche,4.0,5,4,Viernes
2024-05-17,Jamon,2.5,6,5,Viernes
2024-05-17,Cafe,2.0,5,4,Viernes
2024-05-17,Queso,3.0,4,3,Viernes
2024-05-18,Pan Ciabatta,0.25,768,780,Saturday
2024-05-18,Pan Francés,0.25,648,638,Saturday
2024-05-18,Pan Yema Largo,0.25,360,380,Saturday
2024-05-18,Pan Yema Redondo,0.25,360,376,Saturday
2024-05-18,Pan Chapla,0.25,144,148,Sábado
2024-05-18,Pan Coliza,0.25,192,191,Saturday
2024-05-18,Pan Integral,0.25,144,148,Saturday
2024-05-18,Pan Caracol,0.25,144,140,Saturday
2024-05-18,Pan Hamburguesa,0.4,288,296,Saturday
2024-05-18,Cachito,0.25,144,149,Saturday
2024-05-18,Pan Manjar,0.3,24,25,Saturday
2024-05-18,Leche,4.0,5,2,Saturday
2024-05-18,Jamon,2.5,6,6,Saturday
2024-05-18,Cafe,2.0,5,7,Saturday
2024-05-18,Queso,3.0,4,2,Saturday
2024-05-19,Pan Ciabatta,0.25,768,744,Domingo
2024-05-19,Pan Francés,0.25,648,666,Domingo
2024-05-19,Pan Yema Largo,0.25,360,329,Domingo
2024-05-19,Pan Yema Redondo,0.25,360,334,Domingo
2024-05-19,Pan Chapla,0.25,144,143,Domingo
2024-05-19,Pan Coliza,0.25,192,199,Domingo
2024-05-19,Pan Integral,0.25,144,140,Domingo
2024-05-19,Pan Caracol,0.25,144,148,Domingo
2024-05-19,Pan Hamburguesa,0.4,288,286,Domingo
2024-05-19,Cachito,0.25,144,143,Domingo
2024-05-19,Pan Manjar,0.3,24,23,Domingo
2024-05-19,Leche,4.0,5,3,Domingo
2024-05-19,Jamon,2.5,6,6,Domingo
2024-05-19,Cafe,2.0,5,6,Domingo
2024-05-19,Queso,3.0,4,3,Domingo
2024-05-20,Pan Ciabatta,0.25,768,759,Lunes
2024-05-20,Pan Francés,0.25,648,649,Lunes
2024-05-20,Pan Yema Largo,0.25,360,346,Lunes
2024-05-20,Pan Yema Redondo,0.25,360,339,Lunes
2024-05-20,Pan Chapla,0.25,144,148,Lunes
2024-05-20,Pan Coliza,0.25,192,199,Lunes
2024-05-20,Pan Integral,0.25,144,149,Lunes
2024-05-20,Pan Caracol,0.25,144,148,Lunes
2024-05-20,Pan Hamburguesa,0.4,288,293,Lunes
2024-05-20,Cachito,0.25,144,141,Lunes
2024-05-20,Pan Manjar,0.3,24,28,Lunes
2024-05-20,Leche,4.0,5,2,Lunes
2024-05-20,Jamon,2.5,6,6,Lunes
2024-05-20,Cafe,2.0,5,7,Lunes
2024-05-20,Queso,3.0,4,2,Lunes
2024-05-21,Pan Ciabatta,0.25,768,778,Martes
2024-05-21,Pan Francés,0.25,648,610,Martes
2024-05-21,Pan Yema Largo,0.25,360,374,Martes
2024-05-21,Pan Yema Redondo,0.25,360,376,Martes
2024-05-21,Pan Chapla,0.25,144,150,Martes
2024-05-21,Pan Coliza,0.25,192,198,Martes
2024-05-21,Pan Integral,0.25,144,142,Martes
2024-05-21,Pan Caracol,0.25,144,145,Martes
2024-05-21,Pan Hamburguesa,0.4,288,292,Martes
2024-05-21,Cachito,0.25,144,140,Martes
2024-05-21,Pan Manjar,0.3,24,26,Martes
2024-05-21,Leche,4.0,5,3,Martes
2024-05-21,Jamon,2.5,6,5,Martes
2024-05-21,Cafe,2.0,5,6,Martes
2024-05-21,Queso,3.0,4,4,Martes
2024-05-22,Pan Ciabatta,0.25,768,767,Miércoles
2024-05-22,Pan Francés,0.25,648,683,Miércoles
2024-05-22,Pan Yema Largo,0.25,360,357,Miércoles
2024-05-22,Pan Yema Redondo,0.25,360,325,Miércoles
2024-05-22,Pan Chapla,0.25,144,142,Miércoles
2024-05-22,Pan Coliza,0.25,192,191,Miércoles
2024-05-22,Pan Integral,0.25,144,148,Miércoles
2024-05-22,Pan Caracol,0.25,144,145,Miércoles
2024-05-22,Pan Hamburguesa,0.4,288,297,Miércoles
2024-05-22,Cachito,0.25,144,149,Miércoles
2024-05-22,Pan Manjar,0.3,24,23,Miércoles
2024-05-22,Leche,4.0,5,4,Miércoles
2024-05-22,Jamon,2.5,6,4,Miércoles
2024-05-22,Cafe,2.0,5,5,Miércoles
2024-05-22,Queso,3.0,4,3,Miércoles
2024-05-23,Pan Ciabatta,0.25,768,759,Jueves
2024-05-23,Pan Francés,0.25,648,693,Jueves
2024-05-23,Pan Yema Largo,0.25,360,315,Jueves
2024-05-23,Pan Yema Redondo,0.25,360,369,Jueves
2024-05-23,Pan Chapla,0.25,144,145,Jueves
2024-05-23,Pan Coliza,0.25,192,191,Jueves
2024-05-23,Pan Integral,0.25,144,146,Jueves
2024-05-23,Pan Caracol,0.25,144,149,Jueves
2024-05-23,Pan Hamburguesa,0.4,288,290,Jueves
2024-05-23,Cachito,0.25,144,144,Jueves
2024-05-23,Pan Manjar,0.3,24,28,Jueves
2024-05-23,Leche,4.0,5,2,Jueves
2024-05-23,Jamon,2.5,6,6,Jueves
2024-05-23,Cafe,2.0,5,7,Jueves
2024-05-23,Queso,3.0,4,3,Jueves
2024-05-24,Pan Ciabatta,0.25,768,724,Viernes
2024-05-24,Pan Francés,0.25,648,692,Viernes
2024-05-24,Pan Yema Largo,0.25,360,320,Viernes
2024-05-24,Pan Yema Redondo,0.25,360,393,Viernes
2024-05-24,Pan Chapla,0.25,144,142,Viernes
2024-05-24,Pan Coliza,0.25,192,195,Viernes
2024-05-24,Pan Integral,0.25,144,146,Viernes
2024-05-24,Pan Caracol,0.25,144,144,Viernes
2024-05-24,Pan Hamburguesa,0.4,288,290,Viernes
2024-05-24,Cachito,0.25,144,146,Viernes
2024-05-24,Pan Manjar,0.3,24,26,Viernes
2024-05-24,Leche,4.0,5,5,Viernes
2024-05-24,Jamon,2.5,6,6,Viernes
2024-05-24,Cafe,2.0,5,5,Viernes
2024-05-24,Queso,3.0,4,3,Viernes
2024-05-25,Pan Ciabatta,0.25,768,785,Saturday
2024-05-25,Pan Francés,0.25,648,679,Saturday
2024-05-25,Pan Yema Largo,0.25,360,372,Saturday
2024-05-25,Pan Yema Redondo,0.25,360,319,Saturday
2024-05-25,Pan Chapla,0.25,144,142,Sábado
2024-05-25,Pan Coliza,0.25,192,197,Saturday
2024-05-25,Pan Integral,0.25,144,149,Saturday
2024-05-25,Pan Caracol,0.25,144,140,Saturday
2024-05-25,Pan Hamburguesa,0.4,288,299,Saturday
2024-05-25,Cachito,0.25,144,146,Saturday
2024-05-25,Pan Manjar,0.3,24,26,Saturday
2024-05-25,Leche,4.0,5,5,Saturday
2024-05-25,Jamon,2.5,6,5,Saturday
2024-05-25,Cafe,2.0,5,7,Saturday
2024-05-25,Queso,3.0,4,2,Saturday
2024-05-26,Pan Ciabatta,0.25,768,739,Domingo
2024-05-26,Pan Francés,0.25,648,603,Domingo
2024-05-26,Pan Yema Largo,0.25,360,378,Domingo
2024-05-26,Pan Yema Redondo,0.25,360,368,Domingo
2024-05-26,Pan Chapla,0.25,144,149,Domingo
2024-05-26,Pan Coliza,0.25,192,200,Domingo
2024-05-26,Pan Integral,0.25,144,150,Domingo
2024-05-26,Pan Caracol,0.25,144,146,Domingo
