fecha,producto,tipo,precio,stock,ventas
2023-05-27,Alfajores Pequeños,Bocaditos,0.25,200,154
2023-05-27,Alfajores Grandes,Bocaditos,1.0,100,75
2023-05-27,Galletas Pequeñas,Bocaditos,0.25,200,159
2023-05-27,Galletas Grandes,Bocaditos,1.0,300,292
2023-05-27,Cookie,Bocaditos,2.0,100,70
2023-05-27,Orejitas Pequeñas,Bocaditos,0.25,200,158
2023-05-27,Orejas Grandes,Bocaditos,1.0,100,73
2023-05-27,Beso de Moza,Bocaditos,1.0,80,56
2023-05-27,Caramandugas,Bocaditos,0.25,300,252
2023-05-27,Rosquitas,Bocaditos,0.25,300,259
2023-05-28,Pan Chabatta,Panes,0.25,768,735
2023-05-28,Pan Francés,Panes,0.25,648,616
2023-05-28,Pan Yema Largo,Panes,0.25,360,322
2023-05-28,Pan Yema Redondo,Panes,0.25,360,322
2023-05-28,Pan Chapla,Panes,0.25,144,110
2023-05-28,Pan Coliza,Panes,0.25,192,172
2023-05-28,Pan Integral,Panes,0.25,144,118
2023-05-28,Pan Caracol,Panes,0.25,144,119
2023-05-28,Pan Hamburguesa,Panes,0.4,288,251
2023-05-28,Cachito,Panes,0.25,144,112
2023-05-28,Pan Manjar,Panes,0.3,72,69
2023-05-28,Leche,Abarrotes,4.0,5,4
2023-05-28,Jamon,Abarrotes,2.5,6,3
2023-05-28,Café,Abarrotes,2.0,5,2
2023-05-28,Queso,Abarrotes,3.0,4,3
2023-05-28,Alfajores Pequeños,Bocaditos,0.25,200,153
2023-05-28,Alfajores Grandes,Bocaditos,1.0,100,80
2023-05-28,Galletas Pequeñas,Bocaditos,0.25,200,158
2023-05-28,Galletas Grandes,Bocaditos,1.0,300,291
2023-05-28,Cookie,Bocaditos,2.0,100,73
2023-05-28,Orejitas Pequeñas,Bocaditos,0.25,200,152
2023-05-28,Orejas Grandes,Bocaditos,1.0,100,73
2023-05-28,Beso de Moza,Bocaditos,1.0,80,55
2023-05-28,Caramandugas,Bocaditos,0.25,300,256
2023-05-28,Rosquitas,Bocaditos,0.25,300,258
2023-05-29,Pan Chabatta,Panes,0.25,768,720
2023-05-29,Pan Francés,Panes,0.25,648,610
2023-05-29,Pan Yema Largo,Panes,0.25,360,320
2023-05-29,Pan Yema Redondo,Panes,0.25,360,320
2023-05-29,Pan Chapla,Panes,0.25,144,110
2023-05-29,Pan Coliza,Panes,0.25,192,170
2023-05-29,Pan Integral,Panes,0.25,144,110
2023-05-29,Pan Caracol,Panes,0.25,144,110
2023-05-29,Pan Hamburguesa,Panes,0.4,288,240
2023-05-29,Cachito,Panes,0.25,144,110
2023-05-29,Pan Manjar,Panes,0.3,72,68
2023-05-29,Leche,Abarrotes,4.0,5,2
2023-05-29,Jamon,Abarrotes,2.5,6,3
2023-05-29,Café,Abarrotes,2.0,5,2
2023-05-29,Queso,Abarrotes,3.0,4,2
2023-05-29,Alfajores Pequeños,Bocaditos,0.25,200,150
2023-05-29,Alfajores Grandes,Bocaditos,1.0,100,75
2023-05-29,Galletas Pequeñas,Bocaditos,0.25,200,150
2023-05-29,Galletas Grandes,Bocaditos,1.0,300,290
2023-05-29,Cookie,Bocaditos,2.0,100,70
2023-05-29,Orejitas Pequeñas,Bocaditos,0.25,200,150
2023-05-29,Orejas Grandes,Bocaditos,1.0,100,70
2023-05-29,Beso de Moza,Bocaditos,1.0,80,50
2023-05-29,Caramandugas,Bocaditos,0.25,300,250
2023-05-29,Rosquitas,Bocaditos,0.25,300,250
2023-05-30,Pan Chabatta,Panes,0.25,768,720
2023-05-30,Pan Francés,Panes,0.25,648,610
2023-05-30,Pan Yema Largo,Panes,0.25,360,320
2023-05-30,Pan Yema Redondo,Panes,0.25,360,320
2023-05-30,Pan Chapla,Panes,0.25,144,110
2023-05-30,Pan Coliza,Panes,0.25,192,170
2023-05-30,Pan Integral,Panes,0.25,144,110
2023-05-30,Pan Caracol,Panes,0.25,144,110
2023-05-30,Pan Hamburguesa,Panes,0.4,288,240
2023-05-30,Cachito,Panes,0.25,144,110
2023-05-30,Pan Manjar,Panes,0.3,72,68
2023-05-30,Leche,Abarrotes,4.0,5,4
2023-05-30,Jamon,Abarrotes,2.5,6,3
2023-05-30,Café,Abarrotes,2.0,5,3
2023-05-30,Queso,Abarrotes,3.0,4,3
2023-05-30,Alfajores Pequeños,Bocaditos,0.25,200,150
2023-05-30,Alfajores Grandes,Bocaditos,1.0,100,75
2023-05-30,Galletas Pequeñas,Bocaditos,0.25,200,150
2023-05-30,Galletas Grandes,Bocaditos,1.0,300,290
2023-05-30,Cookie,Bocaditos,2.0,100,70
2023-05-30,Orejitas Pequeñas,Bocaditos,0.25,200,150
2023-05-30,Orejas Grandes,Bocaditos,1.0,100,70
2023-05-30,Beso de Moza,Bocaditos,1.0,80,50
2023-05-30,Caramandugas,Bocaditos,0.25,300,250
2023-05-30,Rosquitas,Bocaditos,0.25,300,250
2023-05-31,Pan Chabatta,Panes,0.25,768,720
2023-05-31,Pan Francés,Panes,0.25,648,610
2023-05-31,Pan Yema Largo,Panes,0.25,360,320
2023-05-31,Pan Yema Redondo,Panes,0.25,360,320
2023-05-31,Pan Chapla,Panes,0.25,144,110
2023-05-31,Pan Coliza,Panes,0.25,192,170
2023-05-31,Pan Integral,Panes,0.25,144,110
2023-05-31,Pan Caracol,Panes,0.25,144,110
2023-05-31,Pan Hamburguesa,Panes,0.4,288,240
2023-05-31,Cachito,Panes,0.25,144,110
2023-05-31,Pan Manjar,Panes,0.3,72,68
2023-05-31,Leche,Abarrotes,4.0,5,2
2023-05-31,Jamon,Abarrotes,2.5,6,3
2023-05-31,Café,Abarrotes,2.0,5,2
2023-05-31,Queso,Abarrotes,3.0,4,2
2023-05-31,Alfajores Pequeños,Bocaditos,0.25,200,150
2023-05-31,Alfajores Grandes,Bocaditos,1.0,100,75
2023-05-31,Galletas Pequeñas,Bocaditos,0.25,200,150
2023-05-31,Galletas Grandes,Bocaditos,1.0,300,290
2023-05-31,Cookie,Bocaditos,2.0,100,70
2023-05-31,Orejitas Pequeñas,Bocaditos,0.25,200,150
2023-05-31,Orejas Grandes,Bocaditos,1.0,100,70
2023-05-31,Beso de Moza,Bocaditos,1.0,80,50
2023-05-31,Caramandugas,Bocaditos,0.25,300,250
2023-05-31,Rosquitas,Bocaditos,0.25,300,250
2023-06-01,Pan Chabatta,Panes,0.25,768,720
2023-06-01,Pan Francés,Panes,0.25,648,610
2023-06-01,Pan Yema Largo,Panes,0.25,360,320
2023-06-01,Pan Yema Redondo,Panes,0.25,360,320
2023-06-01,Pan Chapla,Panes,0.25,144,110
2023-06-01,Pan Coliza,Panes,0.25,192,170
2023-06-01,Pan Integral,Panes,0.25,144,110
2023-06-01,Pan Caracol,Panes,0.25,144,110
2023-06-01,Pan Hamburguesa,Panes,0.4,288,240
2023-06-01,Cachito,Panes,0.25,144,110
2023-06-01,Pan Manjar,Panes,0.3,72,68
2023-06-01,Leche,Abarrotes,4.0,5,2
2023-06-01,Jamon,Abarrotes,2.5,6,3
2023-06-01,Café,Abarrotes,2.0,5,2
2023-06-01,Queso,Abarrotes,3.0,4,2
2023-06-01,Alfajores Pequeños,Bocaditos,0.25,200,150
2023-06-01,Alfajores Grandes,Bocaditos,1.0,100,75
2023-06-01,Galletas Pequeñas,Bocaditos,0.25,200,150
2023-06-01,Galletas Grandes,Bocaditos,1.0,300,290
2023-06-01,Cookie,Bocaditos,2.0,100,70
2023-06-01,Orejitas Pequeñas,Bocaditos,0.25,200,150
2023-06-01,Orejas Grandes,Bocaditos,1.0,100,70
2023-06-01,Beso de Moza,Bocaditos,1.0,80,50
2023-06-01,Caramandugas,Bocaditos,0.25,300,250
2023-06-01,Rosquitas,Bocaditos,0.25,300,250
2023-06-02,Pan Chabatta,Panes,0.25,768,720
2023-06-02,Pan Francés,Panes,0.25,648,610
2023-06-02,Pan Yema Largo,Panes,0.25,360,320
2023-06-02,Pan Yema Redondo,Panes,0.25,360,320
2023-06-02,Pan Chapla,Panes,0.25,144,110
2023-06-02,Pan Coliza,Panes,0.25,192,170
2023-06-02,Pan Integral,Panes,0.25,144,110
2023-06-02,Pan Caracol,Panes,0.25,144,110
2023-06-02,Pan Hamburguesa,Panes,0.4,288,240
2023-06-02,Cachito,Panes,0.25,144,110
2023-06-02,Pan Manjar,Panes,0.3,72,68
2023-06-02,Leche,Abarrotes,4.0,5,4
2023-06-02,Jamon,Abarrotes,2.5,6,3
2023-06-02,Café,Abarrotes,2.0,5,2
2023-06-02,Queso,Abarrotes,3.0,4,2
2023-06-02,Alfajores Pequeños,Bocaditos,0.25,200,150
2023-06-02,Alfajores Grandes,Bocaditos,1.0,100,75
2023-06-02,Galletas Pequeñas,Bocaditos,0.25,200,150
2023-06-02,Galletas Grandes,Bocaditos,1.0,300,290
2023-06-02,Cookie,Bocaditos,2.0,100,70
2023-06-02,Orejitas Pequeñas,Bocaditos,0.25,200,150
2023-06-02,Orejas Grandes,Bocaditos,1.0,100,70
2023-06-02,Beso de Moza,Bocaditos,1.0,80,50
2023-06-02,Caramandugas,Bocaditos,0.25,300,250
2023-06-02,Rosquitas,Bocaditos,0.25,300,250
2023-06-03,Pan Chabatta,Panes,0.25,768,730
2023-06-03,Pan Francés,Panes,0.25,648,611
2023-06-03,Pan Yema Largo,Panes,0.25,360,329
2023-06-03,Pan Yema Redondo,Panes,0.25,360,328
2023-06-03,Pan Chapla,Panes,0.25,144,115
2023-06-03,Pan Coliza,Panes,0.25,192,170
2023-06-03,Pan Integral,Panes,0.25,144,117
2023-06-03,Pan Caracol,Panes,0.25,144,116
2023-06-03,Pan Hamburguesa,Panes,0.4,288,246
2023-06-03,Cachito,Panes,0.25,144,114
2023-06-03,Pan Manjar,Panes,0.3,72,71
2023-06-03,Leche,Abarrotes,4.0,5,3
2023-06-03,Jamon,Abarrotes,2.5,6,6
2023-06-03,Café,Abarrotes,2.0,5,3
2023-06-03,Queso,Abarrotes,3.0,4,3
2023-06-03,Alfajores Pequeños,Bocaditos,0.25,200,151
2023-06-03,Alfajores Grandes,Bocaditos,1.0,100,75
2023-06-03,Galletas Pequeñas,Bocaditos,0.25,200,157
2023-06-03,Galletas Grandes,Bocaditos,1.0,300,292
2023-06-03,Cookie,Bocaditos,2.0,100,75
2023-06-03,Orejitas Pequeñas,Bocaditos,0.25,200,151
2023-06-03,Orejas Grandes,Bocaditos,1.0,100,71
2023-06-03,Beso de Moza,Bocaditos,1.0,80,50
2023-06-03,Caramandugas,Bocaditos,0.25,300,260
2023-06-03,Rosquitas,Bocaditos,0.25,300,252
2023-06-04,Pan Chabatta,Panes,0.25,768,732
2023-06-04,Pan Francés,Panes,0.25,648,612
2023-06-04,Pan Yema Largo,Panes,0.25,360,320
2023-06-04,Pan Yema Redondo,Panes,0.25,360,323
2023-06-04,Pan Chapla,Panes,0.25,144,120
2023-06-04,Pan Coliza,Panes,0.25,192,175
2023-06-04,Pan Integral,Panes,0.25,144,121
2023-06-04,Pan Caracol,Panes,0.25,144,113
2023-06-04,Pan Hamburguesa,Panes,0.4,288,242
2023-06-04,Cachito,Panes,0.25,144,117
2023-06-04,Pan Manjar,Panes,0.3,72,69
2023-06-04,Leche,Abarrotes,4.0,5,2
2023-06-04,Jamon,Abarrotes,2.5,6,5
2023-06-04,Café,Abarrotes,2.0,5,2
2023-06-04,Queso,Abarrotes,3.0,4,2
2023-06-04,Alfajores Pequeños,Bocaditos,0.25,200,155
2023-06-04,Alfajores Grandes,Bocaditos,1.0,100,76
2023-06-04,Galletas Pequeñas,Bocaditos,0.25,200,152
2023-06-04,Galletas Grandes,Bocaditos,1.0,300,290
2023-06-04,Cookie,Bocaditos,2.0,100,74
2023-06-04,Orejitas Pequeñas,Bocaditos,0.25,200,156
2023-06-04,Orejas Grandes,Bocaditos,1.0,100,71
2023-06-04,Beso de Moza,Bocaditos,1.0,80,61
2023-06-04,Caramandugas,Bocaditos,0.25,300,256
2023-06-04,Rosquitas,Bocaditos,0.25,300,252
2023-06-05,Pan Chabatta,Panes,0.25,768,720
2023-06-05,Pan Francés,Panes,0.25,648,610
2023-06-05,Pan Yema Largo,Panes,0.25,360,320
2023-06-05,Pan Yema Redondo,Panes,0.25,360,320
2023-06-05,Pan Chapla,Panes,0.25,144,110
2023-06-05,Pan Coliza,Panes,0.25,192,170
2023-06-05,Pan Integral,Panes,0.25,144,110
2023-06-05,Pan Caracol,Panes,0.25,144,110
2023-06-05,Pan Hamburguesa,Panes,0.4,288,240
2023-06-05,Cachito,Panes,0.25,144,110
2023-06-05,Pan Manjar,Panes,0.3,72,68
2023-06-05,Leche,Abarrotes,4.0,5,2
2023-06-05,Jamon,Abarrotes,2.5,6,4
2023-06-05,Café,Abarrotes,2.0,5,2
2023-06-05,Queso,Abarrotes,3.0,4,3
2023-06-05,Alfajores Pequeños,Bocaditos,0.25,200,150
2023-06-05,Alfajores Grandes,Bocaditos,1.0,100,75
2023-06-05,Galletas Pequeñas,Bocaditos,0.25,200,150
2023-06-05,Galletas Grandes,Bocaditos,1.0,300,290
2023-06-05,Cookie,Bocaditos,2.0,100,70
2023-06-05,Orejitas Pequeñas,Bocaditos,0.25,200,150
2023-06-05,Orejas Grandes,Bocaditos,1.0,100,70
2023-06-05,Beso de Moza,Bocaditos,1.0,80,50
2023-06-05,Caramandugas,Bocaditos,0.25,300,250
2023-06-05,Rosquitas,Bocaditos,0.25,300,250
2023-06-06,Pan Chabatta,Panes,0.25,768,720
2023-06-06,Pan Francés,Panes,0.25,648,610
2023-06-06,Pan Yema Largo,Panes,0.25,360,320
2023-06-06,Pan Yema Redondo,Panes,0.25,360,320
2023-06-06,Pan Chapla,Panes,0.25,144,110
2023-06-06,Pan Coliza,Panes,0.25,192,170
2023-06-06,Pan Integral,Panes,0.25,144,110
2023-06-06,Pan Caracol,Panes,0.25,144,110
2023-06-06,Pan Hamburguesa,Panes,0.4,288,240
2023-06-06,Cachito,Panes,0.25,144,110
2023-06-06,Pan Manjar,Panes,0.3,72,68
2023-06-06,Leche,Abarrotes,4.0,5,2
2023-06-06,Jamon,Abarrotes,2.5,6,4
2023-06-06,Café,Abarrotes,2.0,5,2
2023-06-06,Queso,Abarrotes,3.0,4,3
2023-06-06,Alfajores Pequeños,Bocaditos,0.25,200,150
2023-06-06,Alfajores Grandes,Bocaditos,1.0,100,75
2023-06-06,Galletas Pequeñas,Bocaditos,0.25,200,150
2023-06-06,Galletas Grandes,Bocaditos,1.0,300,290
2023-06-06,Cookie,Bocaditos,2.0,100,70
2023-06-06,Orejitas Pequeñas,Bocaditos,0.25,200,150
2023-06-06,Orejas Grandes,Bocaditos,1.0,100,70
2023-06-06,Beso de Moza,Bocaditos,1.0,80,50
2023-06-06,Caramandugas,Bocaditos,0.25,300,250
2023-06-06,Rosquitas,Bocaditos,0.25,300,250
2023-06-07,Pan Chabatta,Panes,0.25,768,720
2023-06-07,Pan Francés,Panes,0.25,648,610
2023-06-07,Pan Yema Largo,Panes,0.25,360,320
2023-06-07,Pan Yema Redondo,Panes,0.25,360,320
2023-06-07,Pan Chapla,Panes,0.25,144,110
2023-06-07,Pan Coliza,Panes,0.25,192,170
2023-06-07,Pan Integral,Panes,0.25,144,110
2023-06-07,Pan Caracol,Panes,0.25,144,110
2023-06-07,Pan Hamburguesa,Panes,0.4,288,240
2023-06-07,Cachito,Panes,0.25,144,110
2023-06-07,Pan Manjar,Panes,0.3,72,68
2023-06-07,Leche,Abarrotes,4.0,5,3
2023-06-07,Jamon,Abarrotes,2.5,6,3
2023-06-07,Café,Abarrotes,2.0,5,3
2023-06-07,Queso,Abarrotes,3.0,4,2
2023-06-07,Alfajores Pequeños,Bocaditos,0.25,200,150
2023-06-07,Alfajores Grandes,Bocaditos,1.0,100,75
2023-06-07,Galletas Pequeñas,Bocaditos,0.25,200,150
2023-06-07,Galletas Grandes,Bocaditos,1.0,300,290
2023-06-07,Cookie,Bocaditos,2.0,100,70
2023-06-07,Orejitas Pequeñas,Bocaditos,0.25,200,150
2023-06-07,Orejas Grandes,Bocaditos,1.0,100,70
2023-06-07,Beso de Moza,Bocaditos,1.0,80,50
2023-06-07,Caramandugas,Bocaditos,0.25,300,250
2023-06-07,Rosquitas,Bocaditos,0.25,300,250
2023-06-08,Pan Chabatta,Panes,0.25,768,720
2023-06-08,Pan Francés,Panes,0.25,648,610
2023-06-08,Pan Yema Largo,Panes,0.25,360,320
2023-06-08,Pan Yema Redondo,Panes,0.25,360,320
2023-06-08,Pan Chapla,Panes,0.25,144,110
2023-06-08,Pan Coliza,Panes,0.25,192,170
2023-06-08,Pan Integral,Panes,0.25,144,110
2023-06-08,Pan Caracol,Panes,0.25,144,110
2023-06-08,Pan Hamburguesa,Panes,0.4,288,240
2023-06-08,Cachito,Panes,0.25,144,110
2023-06-08,Pan Manjar,Panes,0.3,72,68
2023-06-08,Leche,Abarrotes,4.0,5,2
2023-06-08,Jamon,Abarrotes,2.5,6,3
2023-06-08,Café,Abarrotes,2.0,5,2
2023-06-08,Queso,Abarrotes,3.0,4,3
2023-06-08,Alfajores Pequeños,Bocaditos,0.25,200,150
2023-06-08,Alfajores Grandes,Bocaditos,1.0,100,75
2023-06-08,Galletas Pequeñas,Bocaditos,0.25,200,150
2023-06-08,Galletas Grandes,Bocaditos,1.0,300,290
2023-06-08,Cookie,Bocaditos,2.0,100,70
2023-06-08,Orejitas Pequeñas,Bocaditos,0.25,200,150
2023-06-08,Orejas Grandes,Bocaditos,1.0,100,70
2023-06-08,Beso de Moza,Bocaditos,1.0,80,50
2023-06-08,Caramandugas,Bocaditos,0.25,300,250
2023-06-08,Rosquitas,Bocaditos,0.25,300,250
2023-06-09,Pan Chabatta,Panes,0.25,768,720
2023-06-09,Pan Francés,Panes,0.25,648,610
2023-06-09,Pan Yema Largo,Panes,0.25,360,320
2023-06-09,Pan Yema Redondo,Panes,0.25,360,320
2023-06-09,Pan Chapla,Panes,0.25,144,110
2023-06-09,Pan Coliza,Panes,0.25,192,170
2023-06-09,Pan Integral,Panes,0.25,144,110
2023-06-09,Pan Caracol,Panes,0.25,144,110
2023-06-09,Pan Hamburguesa,Panes,0.4,288,240
2023-06-09,Cachito,Panes,0.25,144,110
2023-06-09,Pan Manjar,Panes,0.3,72,68
2023-06-09,Leche,Abarrotes,4.0,5,2
2023-06-09,Jamon,Abarrotes,2.5,6,3
2023-06-09,Café,Abarrotes,2.0,5,2
2023-06-09,Queso,Abarrotes,3.0,4,2
2023-06-09,Alfajores Pequeños,Bocaditos,0.25,200,150
2023-06-09,Alfajores Grandes,Bocaditos,1.0,100,75
2023-06-09,Galletas Pequeñas,Bocaditos,0.25,200,150
2023-06-09,Galletas Grandes,Bocaditos,1.0,300,290
2023-06-09,Cookie,Bocaditos,2.0,100,70
2023-06-09,Orejitas Pequeñas,Bocaditos,0.25,200,150
2023-06-09,Orejas Grandes,Bocaditos,1.0,100,70
2023-06-09,Beso de Moza,Bocaditos,1.0,80,52
2023-06-09,Caramandugas,Bocaditos,0.25,300,250
2023-06-09,Rosquitas,Bocaditos,0.25,300,250
2023-06-10,Pan Chabatta,Panes,0.25,768,738
2023-06-10,Pan Francés,Panes,0.25,648,621
2023-06-10,Pan Yema Largo,Panes,0.25,360,321
2023-06-10,Pan Yema Redondo,Panes,0.25,360,320
2023-06-10,Pan Chapla,Panes,0.25,144,111
2023-06-10,Pan Coliza,Panes,0.25,192,173
2023-06-10,Pan Integral,Panes,0.25,144,110
2023-06-10,Pan Caracol,Panes,0.25,144,117
2023-06-10,Pan Hamburguesa,Panes,0.4,288,247
2023-06-10,Cachito,Panes,0.25,144,114
2023-06-10,Pan Manjar,Panes,0.3,72,69
2023-06-10,Leche,Abarrotes,4.0,5,4
2023-06-10,Jamon,Abarrotes,2.5,6,3
2023-06-10,Café,Abarrotes,2.0,5,4
2023-06-10,Queso,Abarrotes,3.0,4,3
2023-06-10,Alfajores Pequeños,Bocaditos,0.25,200,152
2023-06-10,Alfajores Grandes,Bocaditos,1.0,100,77
2023-06-10,Galletas Pequeñas,Bocaditos,0.25,200,154
2023-06-10,Galletas Grandes,Bocaditos,1.0,300,293
2023-06-10,Cookie,Bocaditos,2.0,100,71
2023-06-10,Orejitas Pequeñas,Bocaditos,0.25,200,152
2023-06-10,Orejas Grandes,Bocaditos,1.0,100,74
2023-06-10,Beso de Moza,Bocaditos,1.0,80,55
2023-06-10,Caramandugas,Bocaditos,0.25,300,252
2023-06-10,Rosquitas,Bocaditos,0.25,300,257
2023-06-11,Pan Chabatta,Panes,0.25,768,739
2023-06-11,Pan Francés,Panes,0.25,648,618
2023-06-11,Pan Yema Largo,Panes,0.25,360,325
2023-06-11,Pan Yema Redondo,Panes,0.25,360,325
2023-06-11,Pan Chapla,Panes,0.25,144,113
2023-06-11,Pan Coliza,Panes,0.25,192,174
2023-06-11,Pan Integral,Panes,0.25,144,113
2023-06-11,Pan Caracol,Panes,0.25,144,112
2023-06-11,Pan Hamburguesa,Panes,0.4,288,241
2023-06-11,Cachito,Panes,0.25,144,114
2023-06-11,Pan Manjar,Panes,0.3,72,69
2023-06-11,Leche,Abarrotes,4.0,5,3
2023-06-11,Jamon,Abarrotes,2.5,6,3
2023-06-11,Café,Abarrotes,2.0,5,3
2023-06-11,Queso,Abarrotes,3.0,4,4
2023-06-11,Alfajores Pequeños,Bocaditos,0.25,200,158
2023-06-11,Alfajores Grandes,Bocaditos,1.0,100,81
2023-06-11,Galletas Pequeñas,Bocaditos,0.25,200,153
2023-06-11,Galletas Grandes,Bocaditos,1.0,300,290
2023-06-11,Cookie,Bocaditos,2.0,100,70
2023-06-11,Orejitas Pequeñas,Bocaditos,0.25,200,153
2023-06-11,Orejas Grandes,Bocaditos,1.0,100,75
2023-06-11,Beso de Moza,Bocaditos,1.0,80,54
2023-06-11,Caramandugas,Bocaditos,0.25,300,250
2023-06-11,Rosquitas,Bocaditos,0.25,300,260
2023-06-12,Pan Chabatta,Panes,0.25,768,720
2023-06-12,Pan Francés,Panes,0.25,648,610
2023-06-12,Pan Yema Largo,Panes,0.25,360,320
2023-06-12,Pan Yema Redondo,Panes,0.25,360,320
2023-06-12,Pan Chapla,Panes,0.25,144,110
2023-06-12,Pan Coliza,Panes,0.25,192,170
2023-06-12,Pan Integral,Panes,0.25,144,110
2023-06-12,Pan Caracol,Panes,0.25,144,110
2023-06-12,Pan Hamburguesa,Panes,0.4,288,240
2023-06-12,Cachito,Panes,0.25,144,110
2023-06-12,Pan Manjar,Panes,0.3,72,68
2023-06-12,Leche,Abarrotes,4.0,5,3
2023-06-12,Jamon,Abarrotes,2.5,6,3
2023-06-12,Café,Abarrotes,2.0,5,2
2023-06-12,Queso,Abarrotes,3.0,4,2
2023-06-12,Alfajores Pequeños,Bocaditos,0.25,200,150
2023-06-12,Alfajores Grandes,Bocaditos,1.0,100,75
2023-06-12,Galletas Pequeñas,Bocaditos,0.25,200,150
2023-06-12,Galletas Grandes,Bocaditos,1.0,300,290
2023-06-12,Cookie,Bocaditos,2.0,100,70
2023-06-12,Orejitas Pequeñas,Bocaditos,0.25,200,150
2023-06-12,Orejas Grandes,Bocaditos,1.0,100,70
2023-06-12,Beso de Moza,Bocaditos,1.0,80,50
2023-06-12,Caramandugas,Bocaditos,0.25,300,250
2023-06-12,Rosquitas,Bocaditos,0.25,300,250
2023-06-13,Pan Chabatta,Panes,0.25,768,720
2023-06-13,Pan Francés,Panes,0.25,648,610
2023-06-13,Pan Yema Largo,Panes,0.25,360,320
2023-06-13,Pan Yema Redondo,Panes,0.25,360,320
2023-06-13,Pan Chapla,Panes,0.25,144,110
2023-06-13,Pan Coliza,Panes,0.25,192,170
2023-06-13,Pan Integral,Panes,0.25,144,110
2023-06-13,Pan Caracol,Panes,0.25,144,110
2023-06-13,Pan Hamburguesa,Panes,0.4,288,240
2023-06-13,Cachito,Panes,0.25,144,110
2023-06-13,Pan Manjar,Panes,0.3,72,68
2023-06-13,Leche,Abarrotes,4.0,5,4
2023-06-13,Jamon,Abarrotes,2.5,6,3
2023-06-13,Café,Abarrotes,2.0,5,2
2023-06-13,Queso,Abarrotes,3.0,4,2
2023-06-13,Alfajores Pequeños,Bocaditos,0.25,200,150
2023-06-13,Alfajores Grandes,Bocaditos,1.0,100,75
2023-06-13,Galletas Pequeñas,Bocaditos,0.25,200,150
2023-06-13,Galletas Grandes,Bocaditos,1.0,300,290
2023-06-13,Cookie,Bocaditos,2.0,100,70
2023-06-13,Orejitas Pequeñas,Bocaditos,0.25,200,150
2023-06-13,Orejas Grandes,Bocaditos,1.0,100,70
2023-06-13,Beso de Moza,Bocaditos,1.0,80,50
2023-06-13,Caramandugas,Bocaditos,0.25,300,250
2023-06-13,Rosquitas,Bocaditos,0.25,300,250
2023-06-14,Pan Chabatta,Panes,0.25,768,720
2023-06-14,Pan Francés,Panes,0.25,648,610
2023-06-14,Pan Yema Largo,Panes,0.25,360,320
2023-06-14,Pan Yema Redondo,Panes,0.25,360,320
2023-06-14,Pan Chapla,Panes,0.25,144,110
2023-06-14,Pan Coliza,Panes,0.25,192,170
2023-06-14,Pan Integral,Panes,0.25,144,110
2023-06-14,Pan Caracol,Panes,0.25,144,110
2023-06-14,Pan Hamburguesa,Panes,0.4,288,240
2023-06-14,Cachito,Panes,0.25,144,110
2023-06-14,Pan Manjar,Panes,0.3,72,68
2023-06-14,Leche,Abarrotes,4.0,5,3
2023-06-14,Jamon,Abarrotes,2.5,6,3
2023-06-14,Café,Abarrotes,2.0,5,2
2023-06-14,Queso,Abarrotes,3.0,4,2
2023-06-14,Alfajores Pequeños,Bocaditos,0.25,200,150
2023-06-14,Alfajores Grandes,Bocaditos,1.0,100,75
2023-06-14,Galletas Pequeñas,Bocaditos,0.25,200,150
2023-06-14,Galletas Grandes,Bocaditos,1.0,300,290
2023-06-14,Cookie,Bocaditos,2.0,100,70
2023-06-14,Orejitas Pequeñas,Bocaditos,0.25,200,150
2023-06-14,Orejas Grandes,Bocaditos,1.0,100,70
2023-06-14,Beso de Moza,Bocaditos,1.0,80,50
2023-06-14,Caramandugas,Bocaditos,0.25,300,250
2023-06-14,Rosquitas,Bocaditos,0.25,300,250
2023-06-15,Pan Chabatta,Panes,0.25,768,720
2023-06-15,Pan Francés,Panes,0.25,648,610
2023-06-15,Pan Yema Largo,Panes,0.25,360,320
2023-06-15,Pan Yema Redondo,Panes,0.25,360,320
2023-06-15,Pan Chapla,Panes,0.25,144,110
2023-06-15,Pan Coliza,Panes,0.25,192,170
2023-06-15,Pan Integral,Panes,0.25,144,110
2023-06-15,Pan Caracol,Panes,0.25,144,110
2023-06-15,Pan Hamburguesa,Panes,0.4,288,240
2023-06-15,Cachito,Panes,0.25,144,110
2023-06-15,Pan Manjar,Panes,0.3,72,68
2023-06-15,Leche,Abarrotes,4.0,5,3
2023-06-15,Jamon,Abarrotes,2.5,6,4
2023-06-15,Café,Abarrotes,2.0,5,2
2023-06-15,Queso,Abarrotes,3.0,4,2
2023-06-15,Alfajores Pequeños,Bocaditos,0.25,200,150
2023-06-15,Alfajores Grandes,Bocaditos,1.0,100,75
2023-06-15,Galletas Pequeñas,Bocaditos,0.25,200,150
2023-06-15,Galletas Grandes,Bocaditos,1.0,300,290
2023-06-15,Cookie,Bocaditos,2.0,100,70
2023-06-15,Orejitas Pequeñas,Bocaditos,0.25,200,150
2023-06-15,Orejas Grandes,Bocaditos,1.0,100,70
2023-06-15,Beso de Moza,Bocaditos,1.0,80,50
2023-06-15,Caramandugas,Bocaditos,0.25,300,250
2023-06-15,Rosquitas,Bocaditos,0.25,300,250
2023-06-16,Pan Chabatta,Panes,0.25,768,720
2023-06-16,Pan Francés,Panes,0.25,648,610
2023-06-16,Pan Yema Largo,Panes,0.25,360,320
