Fecha,Producto,Precio,Inventario,Despacho _Total,Dia,Estacionalidad
2024-04-23,Pan Yema Largo,0.25,360,386,Martes,No
2024-04-23,Pan Yema Redondo,0.25,360,363,Martes,No
2024-04-23,Pan Chapla,0.25,144,143,Martes,No
2024-04-23,Pan Coliza,0.25,192,197,Martes,No
2024-04-23,Pan Integral,0.25,144,148,Martes,No
2024-04-23,Pan Caracol,0.25,144,148,Martes,No
2024-04-23,Pan Hamburguesa,0.4,288,286,Martes,No
2024-04-23,Cachito,0.25,144,150,Martes,No
2024-04-23,Pan Manjar,0.3,24,25,Martes,No
2024-04-23,Leche,4.0,5,5,Martes,No
2024-04-23,Jamon,2.5,6,5,Martes,No
2024-04-23,Cafe,2.0,5,5,Martes,No
2024-04-23,Queso,3.0,4,5,Martes,No
2024-04-24,Pan Ciabatta,0.25,768,785,Miércoles,No
2024-04-24,Pan Francés,0.25,648,603,Miércoles,No
2024-04-24,Pan Yema Largo,0.25,360,391,Miércoles,No
2024-04-24,Pan Yema Redondo,0.25,360,315,Miércoles,No
2024-04-24,Pan Chapla,0.25,144,150,Miércoles,No
2024-04-24,Pan Coliza,0.25,192,199,Miércoles,No
2024-04-24,Pan Integral,0.25,144,149,Miércoles,No
2024-04-24,Pan Caracol,0.25,144,144,Miércoles,No
2024-04-24,Pan Hamburguesa,0.4,288,287,Miércoles,No
2024-04-24,Cachito,0.25,144,148,Miércoles,No
2024-04-24,Pan Manjar,0.3,24,25,Miércoles,No
2024-04-24,Leche,4.0,5,3,Miércoles,No
2024-04-24,Jamon,2.5,6,4,Miércoles,No
2024-04-24,Cafe,2.0,5,6,Miércoles,No
2024-04-24,Queso,3.0,4,5,Miércoles,No
2024-04-25,Pan Ciabatta,0.25,768,719,Jueves,No
2024-04-25,Pan Francés,0.25,648,603,Jueves,No
2024-04-25,Pan Yema Largo,0.25,360,367,Jueves,No
2024-04-25,Pan Yema Redondo,0.25,360,311,Jueves,No
2024-04-25,Pan Chapla,0.25,144,150,Jueves,No
2024-04-25,Pan Coliza,0.25,192,191,Jueves,No
2024-04-25,Pan Integral,0.25,144,145,Jueves,No
2024-04-25,Pan Caracol,0.25,144,148,Jueves,No
2024-04-25,Pan Hamburguesa,0.4,288,282,Jueves,No
2024-04-25,Cachito,0.25,144,141,Jueves,No
2024-04-25,Pan Manjar,0.3,24,28,Jueves,No
2024-04-25,Leche,4.0,5,6,Jueves,No
2024-04-25,Jamon,2.5,6,5,Jueves,No
2024-04-25,Cafe,2.0,5,6,Jueves,No
2024-04-25,Queso,3.0,4,2,Jueves,No
2024-04-26,Pan Ciabatta,0.25,768,740,Viernes,No
2024-04-26,Pan Francés,0.25,648,669,Viernes,No
2024-04-26,Pan Yema Largo,0.25,360,309,Viernes,No
2024-04-26,Pan Yema Redondo,0.25,360,313,Viernes,No
2024-04-26,Pan Chapla,0.25,144,147,Viernes,No
2024-04-26,Pan Coliza,0.25,192,196,Viernes,No
2024-04-26,Pan Integral,0.25,144,141,Viernes,No
2024-04-26,Pan Caracol,0.25,144,147,Viernes,No
2024-04-26,Pan Hamburguesa,0.4,288,292,Viernes,No
2024-04-26,Cachito,0.25,144,150,Viernes,No
2024-04-26,Pan Manjar,0.3,24,24,Viernes,No
2024-04-26,Leche,4.0,5,3,Viernes,No
2024-04-26,Jamon,2.5,6,4,Viernes,No
2024-04-26,Cafe,2.0,5,6,Viernes,No
2024-04-26,Queso,3.0,4,3,Viernes,No
2024-04-27,Pan Ciabatta,0.25,768,722,Saturday,No
2024-04-27,Pan Francés,0.25,648,615,Saturday,No
2024-04-27,Pan Yema Largo,0.25,360,380,Saturday,No
2024-04-27,Pan Yema Redondo,0.25,360,397,Saturday,No
2024-04-27,Pan Chapla,0.25,144,140,Sábado,Sí
2024-04-27,Pan Coliza,0.25,192,197,Saturday,No
2024-04-27,Pan Integral,0.25,144,150,Saturday,No
2024-04-27,Pan Caracol,0.25,144,141,Saturday,No
2024-04-27,Pan Hamburguesa,0.4,288,294,Saturday,No
2024-04-27,Cachito,0.25,144,150,Saturday,No
2024-04-27,Pan Manjar,0.3,24,24,Saturday,No
2024-04-27,Leche,4.0,5,2,Saturday,No
2024-04-27,Jamon,2.5,6,6,Saturday,No
2024-04-27,Cafe,2.0,5,5,Saturday,No
2024-04-27,Queso,3.0,4,2,Saturday,No
2024-04-28,Pan Ciabatta,0.25,768,768,Domingo,No
2024-04-28,Pan Francés,0.25,648,640,Domingo,No
2024-04-28,Pan Yema Largo,0.25,360,327,Domingo,No
2024-04-28,Pan Yema Redondo,0.25,360,383,Domingo,No
2024-04-28,Pan Chapla,0.25,144,145,Domingo,No
2024-04-28,Pan Coliza,0.25,192,197,Domingo,No
2024-04-28,Pan Integral,0.25,144,145,Domingo,No
2024-04-28,Pan Caracol,0.25,144,144,Domingo,No
2024-04-28,Pan Hamburguesa,0.4,288,294,Domingo,No
2024-04-28,Cachito,0.25,144,140,Domingo,No
2024-04-28,Pan Manjar,0.3,24,27,Domingo,No
2024-04-28,Leche,4.0,5,4,Domingo,No
2024-04-28,Jamon,2.5,6,6,Domingo,No
2024-04-28,Cafe,2.0,5,5,Domingo,No
2024-04-28,Queso,3.0,4,5,Domingo,No
2024-04-29,Pan Ciabatta,0.25,768,721,Lunes,No
2024-04-29,Pan Francés,0.25,648,635,Lunes,No
2024-04-29,Pan Yema Largo,0.25,360,373,Lunes,No
2024-04-29,Pan Yema Redondo,0.25,360,374,Lunes,No
2024-04-29,Pan Chapla,0.25,144,145,Lunes,No
2024-04-29,Pan Coliza,0.25,192,193,Lunes,No
2024-04-29,Pan Integral,0.25,144,148,Lunes,No
2024-04-29,Pan Caracol,0.25,144,141,Lunes,No
2024-04-29,Pan Hamburguesa,0.4,288,280,Lunes,No
2024-04-29,Cachito,0.25,144,145,Lunes,No
2024-04-29,Pan Manjar,0.3,24,28,Lunes,No
2024-04-29,Leche,4.0,5,5,Lunes,No
2024-04-29,Jamon,2.5,6,4,Lunes,No
2024-04-29,Cafe,2.0,5,4,Lunes,No
2024-04-29,Queso,3.0,4,4,Lunes,No
2024-04-30,Pan Ciabatta,0.25,768,780,Martes,No
2024-04-30,Pan Francés,0.25,648,637,Martes,No
2024-04-30,Pan Yema Largo,0.25,360,391,Martes,No
2024-04-30,Pan Yema Redondo,0.25,360,363,Martes,No
2024-04-30,Pan Chapla,0.25,144,150,Martes,No
2024-04-30,Pan Coliza,0.25,192,200,Martes,No
2024-04-30,Pan Integral,0.25,144,144,Martes,No
2024-04-30,Pan Caracol,0.25,144,142,Martes,No
2024-04-30,Pan Hamburguesa,0.4,288,299,Martes,No
2024-04-30,Cachito,0.25,144,147,Martes,No
2024-04-30,Pan Manjar,0.3,24,23,Martes,No
2024-04-30,Leche,4.0,5,3,Martes,No
2024-04-30,Jamon,2.5,6,5,Martes,No
2024-04-30,Cafe,2.0,5,7,Martes,No
2024-04-30,Queso,3.0,4,5,Martes,No
2024-05-01,Pan Ciabatta,0.25,768,794,Miércoles,No
2024-05-01,Pan Francés,0.25,648,617,Miércoles,No
2024-05-01,Pan Yema Largo,0.25,360,366,Miércoles,No
2024-05-01,Pan Yema Redondo,0.25,360,391,Miércoles,No
2024-05-01,Pan Chapla,0.25,144,140,Miércoles,No
2024-05-01,Pan Coliza,0.25,192,193,Miércoles,No
2024-05-01,Pan Integral,0.25,144,144,Miércoles,No
2024-05-01,Pan Caracol,0.25,144,149,Miércoles,No
2024-05-01,Pan Hamburguesa,0.4,288,285,Miércoles,No
2024-05-01,Cachito,0.25,144,148,Miércoles,No
2024-05-01,Pan Manjar,0.3,24,24,Miércoles,No
2024-05-01,Leche,4.0,5,2,Miércoles,No
2024-05-01,Jamon,2.5,6,4,Miércoles,No
2024-05-01,Cafe,2.0,5,4,Miércoles,No
2024-05-01,Queso,3.0,4,5,Miércoles,No
2024-05-02,Pan Ciabatta,0.25,768,744,Jueves,No
2024-05-02,Pan Francés,0.25,648,699,Jueves,No
2024-05-02,Pan Yema Largo,0.25,360,384,Jueves,No
2024-05-02,Pan Yema Redondo,0.25,360,352,Jueves,No
2024-05-02,Pan Chapla,0.25,144,149,Jueves,No
2024-05-02,Pan Coliza,0.25,192,197,Jueves,No
2024-05-02,Pan Integral,0.25,144,143,Jueves,No
2024-05-02,Pan Caracol,0.25,144,141,Jueves,No
2024-05-02,Pan Hamburguesa,0.4,288,296,Jueves,No
2024-05-02,Cachito,0.25,144,148,Jueves,No
2024-05-02,Pan Manjar,0.3,24,24,Jueves,No
2024-05-02,Leche,4.0,5,6,Jueves,No
2024-05-02,Jamon,2.5,6,5,Jueves,No
2024-05-02,Cafe,2.0,5,7,Jueves,No
2024-05-02,Queso,3.0,4,3,Jueves,No
2024-05-03,Pan Ciabatta,0.25,768,715,Viernes,No
2024-05-03,Pan Francés,0.25,648,637,Viernes,No
2024-05-03,Pan Yema Largo,0.25,360,398,Viernes,No
2024-05-03,Pan Yema Redondo,0.25,360,387,Viernes,No
2024-05-03,Pan Chapla,0.25,144,140,Viernes,No
2024-05-03,Pan Coliza,0.25,192,192,Viernes,No
2024-05-03,Pan Integral,0.25,144,143,Viernes,No
2024-05-03,Pan Caracol,0.25,144,145,Viernes,No
2024-05-03,Pan Hamburguesa,0.4,288,282,Viernes,No
2024-05-03,Cachito,0.25,144,149,Viernes,No
2024-05-03,Pan Manjar,0.3,24,25,Viernes,No
2024-05-03,Leche,4.0,5,3,Viernes,No
2024-05-03,Jamon,2.5,6,5,Viernes,No
2024-05-03,Cafe,2.0,5,6,Viernes,No
2024-05-03,Queso,3.0,4,5,Viernes,No
2024-05-04,Pan Ciabatta,0.25,768,727,Saturday,No
2024-05-04,Pan Francés,0.25,648,611,Saturday,No
2024-05-04,Pan Yema Largo,0.25,360,339,Saturday,No
2024-05-04,Pan Yema Redondo,0.25,360,366,Saturday,No
2024-05-04,Pan Chapla,0.25,144,148,Sábado,Sí
2024-05-04,Pan Coliza,0.25,192,194,Saturday,No
2024-05-04,Pan Integral,0.25,144,144,Saturday,No
2024-05-04,Pan Caracol,0.25,144,150,Saturday,No
2024-05-04,Pan Hamburguesa,0.4,288,295,Saturday,No
2024-05-04,Cachito,0.25,144,150,Saturday,No
2024-05-04,Pan Manjar,0.3,24,27,Saturday,No
2024-05-04,Leche,4.0,5,2,Saturday,No
2024-05-04,Jamon,2.5,6,5,Saturday,No
2024-05-04,Cafe,2.0,5,6,Saturday,No
2024-05-04,Queso,3.0,4,4,Saturday,No
2024-05-05,Pan Ciabatta,0.25,768,723,Domingo,No
2024-05-05,Pan Francés,0.25,648,639,Domingo,No
2024-05-05,Pan Yema Largo,0.25,360,315,Domingo,No
2024-05-05,Pan Yema Redondo,0.25,360,381,Domingo,No
2024-05-05,Pan Chapla,0.25,144,150,Domingo,No
2024-05-05,Pan Coliza,0.25,192,200,Domingo,No
2024-05-05,Pan Integral,0.25,144,143,Domingo,No
2024-05-05,Pan Caracol,0.25,144,145,Domingo,No
2024-05-05,Pan Hamburguesa,0.4,288,297,Domingo,No
2024-05-05,Cachito,0.25,144,143,Domingo,No
2024-05-05,Pan Manjar,0.3,24,22,Domingo,No
2024-05-05,Leche,4.0,5,2,Domingo,No
2024-05-05,Jamon,2.5,6,5,Domingo,No
2024-05-05,Cafe,2.0,5,6,Domingo,No
2024-05-05,Queso,3.0,4,2,Domingo,No
2024-05-06,Pan Ciabatta,0.25,768,757,Lunes,No
2024-05-06,Pan Francés,0.25,648,678,Lunes,No
2024-05-06,Pan Yema Largo,0.25,360,351,Lunes,No
2024-05-06,Pan Yema Redondo,0.25,360,394,Lunes,No
2024-05-06,Pan Chapla,0.25,144,147,Lunes,No
2024-05-06,Pan Coliza,0.25,192,196,Lunes,No
2024-05-06,Pan Integral,0.25,144,142,Lunes,No
2024-05-06,Pan Caracol,0.25,144,146,Lunes,No
2024-05-06,Pan Hamburguesa,0.4,288,290,Lunes,No
2024-05-06,Cachito,0.25,144,147,Lunes,No
2024-05-06,Pan Manjar,0.3,24,22,Lunes,No
2024-05-06,Leche,4.0,5,5,Lunes,No
2024-05-06,Jamon,2.5,6,5,Lunes,No
2024-05-06,Cafe,2.0,5,7,Lunes,No
2024-05-06,Queso,3.0,4,5,Lunes,No
2024-05-07,Pan Ciabatta,0.25,768,738,Martes,No
2024-05-07,Pan Francés,0.25,648,639,Martes,No
2024-05-07,Pan Yema Largo,0.25,360,372,Martes,No
2024-05-07,Pan Yema Redondo,0.25,360,324,Martes,No
2024-05-07,Pan Chapla,0.25,144,148,Martes,No
2024-05-07,Pan Coliza,0.25,192,197,Martes,No
2024-05-07,Pan Integral,0.25,144,150,Martes,No
2024-05-07,Pan Caracol,0.25,144,141,Martes,No
2024-05-07,Pan Hamburguesa,0.4,288,280,Martes,No
2024-05-07,Cachito,0.25,144,142,Martes,No
2024-05-07,Pan Manjar,0.3,24,26,Martes,No
2024-05-07,Leche,4.0,5,3,Martes,No
2024-05-07,Jamon,2.5,6,6,Martes,No
2024-05-07,Cafe,2.0,5,5,Martes,No
2024-05-07,Queso,3.0,4,3,Martes,No
2024-05-08,Pan Ciabatta,0.25,768,765,Miércoles,No
2024-05-08,Pan Francés,0.25,648,643,Miércoles,No
2024-05-08,Pan Yema Largo,0.25,360,374,Miércoles,No
2024-05-08,Pan Yema Redondo,0.25,360,365,Miércoles,No
2024-05-08,Pan Chapla,0.25,144,147,Miércoles,No
2024-05-08,Pan Coliza,0.25,192,192,Miércoles,No
2024-05-08,Pan Integral,0.25,144,142,Miércoles,No
2024-05-08,Pan Caracol,0.25,144,148,Miércoles,No
2024-05-08,Pan Hamburguesa,0.4,288,294,Miércoles,No
2024-05-08,Cachito,0.25,144,144,Miércoles,No
2024-05-08,Pan Manjar,0.3,24,27,Miércoles,No
2024-05-08,Leche,4.0,5,3,Miércoles,No
2024-05-08,Jamon,2.5,6,5,Miércoles,No
2024-05-08,Cafe,2.0,5,4,Miércoles,No
2024-05-08,Queso,3.0,4,4,Miércoles,No
2024-05-09,Pan Ciabatta,0.25,768,732,Jueves,No
2024-05-09,Pan Francés,0.25,648,662,Jueves,No
2024-05-09,Pan Yema Largo,0.25,360,348,Jueves,No
2024-05-09,Pan Yema Redondo,0.25,360,380,Jueves,No
2024-05-09,Pan Chapla,0.25,144,149,Jueves,No
2024-05-09,Pan Coliza,0.25,192,192,Jueves,No
2024-05-09,Pan Integral,0.25,144,142,Jueves,No
2024-05-09,Pan Caracol,0.25,144,144,Jueves,No
2024-05-09,Pan Hamburguesa,0.4,288,294,Jueves,No
2024-05-09,Cachito,0.25,144,144,Jueves,No
2024-05-09,Pan Manjar,0.3,24,28,Jueves,No
2024-05-09,Leche,4.0,5,4,Jueves,No
2024-05-09,Jamon,2.5,6,6,Jueves,No
2024-05-09,Cafe,2.0,5,4,Jueves,No
2024-05-09,Queso,3.0,4,4,Jueves,No
2024-05-10,Pan Ciabatta,0.25,768,778,Viernes,No
2024-05-10,Pan Francés,0.25,648,632,Viernes,No
2024-05-10,Pan Yema Largo,0.25,360,340,Viernes,No
2024-05-10,Pan Yema Redondo,0.25,360,331,Viernes,No
2024-05-10,Pan Chapla,0.25,144,149,Viernes,No
2024-05-10,Pan Coliza,0.25,192,198,Viernes,No
2024-05-10,Pan Integral,0.25,144,145,Viernes,No
2024-05-10,Pan Caracol,0.25,144,145,Viernes,No
2024-05-10,Pan Hamburguesa,0.4,288,297,Viernes,No
2024-05-10,Cachito,0.25,144,141,Viernes,No
2024-05-10,Pan Manjar,0.3,24,24,Viernes,No
2024-05-10,Leche,4.0,5,3,Viernes,No
2024-05-10,Jamon,2.5,6,4,Viernes,No
2024-05-10,Cafe,2.0,5,6,Viernes,No
2024-05-10,Queso,3.0,4,2,Viernes,No
2024-05-11,Pan Ciabatta,0.25,768,740,Saturday,No
2024-05-11,Pan Francés,0.25,648,640,Saturday,No
2024-05-11,Pan Yema Largo,0.25,360,309,Saturday,No
2024-05-11,Pan Yema Redondo,0.25,360,356,Saturday,No
2024-05-11,Pan Chapla,0.25,144,140,Sábado,Sí
2024-05-11,Pan Coliza,0.25,192,195,Saturday,No
2024-05-11,Pan Integral,0.25,144,146,Saturday,No
2024-05-11,Pan Caracol,0.25,144,145,Saturday,No
2024-05-11,Pan Hamburguesa,0.4,288,300,Saturday,No
2024-05-11,Cachito,0.25,144,140,Saturday,No
2024-05-11,Pan Manjar,0.3,24,26,Saturday,No
2024-05-11,Leche,4.0,5,3,Saturday,No
2024-05-11,Jamon,2.5,6,4,Saturday,No
2024-05-11,Cafe,2.0,5,6,Saturday,No
2024-05-11,Queso,3.0,4,4,Saturday,No
2024-05-12,Pan Ciabatta,0.25,768,792,Domingo,No
2024-05-12,Pan Francés,0.25,648,649,Domingo,No
2024-05-12,Pan Yema Largo,0.25,360,383,Domingo,No
2024-05-12,Pan Yema Redondo,0.25,360,370,Domingo,No
2024-05-12,Pan Chapla,0.25,144,146,Domingo,No
2024-05-12,Pan Coliza,0.25,192,196,Domingo,No
2024-05-12,Pan Integral,0.25,144,147,Domingo,No
2024-05-12,Pan Caracol,0.25,144,147,Domingo,No
2024-05-12,Pan Hamburguesa,0.4,288,283,Domingo,No
2024-05-12,Cachito,0.25,144,149,Domingo,No
2024-05-12,Pan Manjar,0.3,24,24,Domingo,No
2024-05-12,Leche,4.0,5,4,Domingo,No
2024-05-12,Jamon,2.5,6,6,Domingo,No
2024-05-12,Cafe,2.0,5,4,Domingo,No
2024-05-12,Queso,3.0,4,3,Domingo,No
2024-05-13,Pan Ciabatta,0.25,768,794,Lunes,No
2024-05-13,Pan Francés,0.25,648,648,Lunes,No
2024-05-13,Pan Yema Largo,0.25,360,302,Lunes,No
2024-05-13,Pan Yema Redondo,0.25,360,332,Lunes,No
2024-05-13,Pan Chapla,0.25,144,144,Lunes,No
2024-05-13,Pan Coliza,0.25,192,190,Lunes,No
2024-05-13,Pan Integral,0.25,144,144,Lunes,No
2024-05-13,Pan Caracol,0.25,144,149,Lunes,No
2024-05-13,Pan Hamburguesa,0.4,288,288,Lunes,No
2024-05-13,Cachito,0.25,144,146,Lunes,No
2024-05-13,Pan Manjar,0.3,24,23,Lunes,No
2024-05-13,Leche,4.0,5,5,Lunes,No
2024-05-13,Jamon,2.5,6,4,Lunes,No
2024-05-13,Cafe,2.0,5,4,Lunes,No
2024-05-13,Queso,3.0,4,5,Lunes,No
2024-05-14,Pan Ciabatta,0.25,768,788,Martes,No
2024-05-14,Pan Francés,0.25,648,606,Martes,No
2024-05-14,Pan Yema Largo,0.25,360,339,Martes,No
2024-05-14,Pan Yema Redondo,0.25,360,363,Martes,No
2024-05-14,Pan Chapla,0.25,144,146,Martes,No
2024-05-14,Pan Coliza,0.25,192,192,Martes,No
2024-05-14,Pan Integral,0.25,144,140,Martes,No
2024-05-14,Pan Caracol,0.25,144,145,Martes,No
2024-05-14,Pan Hamburguesa,0.4,288,282,Martes,No
2024-05-14,Cachito,0.25,144,141,Martes,No
2024-05-14,Pan Manjar,0.3,24,24,Martes,No
2024-05-14,Leche,4.0,5,4,Martes,No
2024-05-14,Jamon,2.5,6,5,Martes,No
2024-05-14,Cafe,2.0,5,4,Martes,No
2024-05-14,Queso,3.0,4,5,Martes,No
2024-05-15,Pan Ciabatta,0.25,768,785,Miércoles,No
2024-05-15,Pan Francés,0.25,648,660,Miércoles,No
2024-05-15,Pan Yema Largo,0.25,360,355,Miércoles,No
2024-05-15,Pan Yema Redondo,0.25,360,387,Miércoles,No
2024-05-15,Pan Chapla,0.25,144,146,Miércoles,No
2024-05-15,Pan Coliza,0.25,192,196,Miércoles,No
2024-05-15,Pan Integral,0.25,144,145,Miércoles,No
2024-05-15,Pan Caracol,0.25,144,145,Miércoles,No
2024-05-15,Pan Hamburguesa,0.4,288,285,Miércoles,No
2024-05-15,Cachito,0.25,144,146,Miércoles,No
2024-05-15,Pan Manjar,0.3,24,27,Miércoles,No
2024-05-15,Leche,4.0,5,3,Miércoles,No
2024-05-15,Jamon,2.5,6,6,Miércoles,No
2024-05-15,Cafe,2.0,5,7,Miércoles,No
2024-05-15,Queso,3.0,4,3,Miércoles,No
2024-05-16,Pan Ciabatta,0.25,768,763,Jueves,No
2024-05-16,Pan Francés,0.25,648,649,Jueves,No
2024-05-16,Pan Yema Largo,0.25,360,304,Jueves,No
2024-05-16,Pan Yema Redondo,0.25,360,333,Jueves,No
2024-05-16,Pan Chapla,0.25,144,147,Jueves,No
2024-05-16,Pan Coliza,0.25,192,199,Jueves,No
2024-05-16,Pan Integral,0.25,144,144,Jueves,No
2024-05-16,Pan Caracol,0.25,144,146,Jueves,No
2024-05-16,Pan Hamburguesa,0.4,288,288,Jueves,No
2024-05-16,Cachito,0.25,144,150,Jueves,No
2024-05-16,Pan Manjar,0.3,24,24,Jueves,No
2024-05-16,Leche,4.0,5,5,Jueves,No
2024-05-16,Jamon,2.5,6,4,Jueves,No
2024-05-16,Cafe,2.0,5,5,Jueves,No
2024-05-16,Queso,3.0,4,5,Jueves,No
2024-05-17,Pan Ciabatta,0.25,768,800,Viernes,No
2024-05-17,Pan Francés,0.25,648,654,Viernes,No
2024-05-17,Pan Yema Largo,0.25,360,301,Viernes,No
2024-05-17,Pan Yema Redondo,0.25,360,320,Viernes,No
2024-05-17,Pan Chapla,0.25,144,144,Viernes,No
2024-05-17,Pan Coliza,0.25,192,196,Viernes,No
2024-05-17,Pan Integral,0.25,144,147,Viernes,No
2024-05-17,Pan Caracol,0.25,144,144,Viernes,No
2024-05-17,Pan Hamburguesa,0.4,288,287,Viernes,No
2024-05-17,Cachito,0.25,144,143,Viernes,No
2024-05-17,Pan Manjar,0.3,24,23,Viernes,No
2024-05-17,Leche,4.0,5,4,Viernes,No
2024-05-17,Jamon,2.5,6,5,Viernes,No
2024-05-17,Cafe,2.0,5,4,Viernes,No
2024-05-17,Queso,3.0,4,3,Viernes,No
2024-05-18,Pan Ciabatta,0.25,768,780,Saturday,No
2024-05-18,Pan Francés,0.25,648,638,Saturday,No
2024-05-18,Pan Yema Largo,0.25,360,380,Saturday,No
2024-05-18,Pan Yema Redondo,0.25,360,376,Saturday,No
2024-05-18,Pan Chapla,0.25,144,148,Sábado,Sí
2024-05-18,Pan Coliza,0.25,192,191,Saturday,No
2024-05-18,Pan Integral,0.25,144,148,Saturday,No
2024-05-18,Pan Caracol,0.25,144,140,Saturday,No
2024-05-18,Pan Hamburguesa,0.4,288,296,Saturday,No
2024-05-18,Cachito,0.25,144,149,Saturday,No
2024-05-18,Pan Manjar,0.3,24,25,Saturday,No
2024-05-18,Leche,4.0,5,2,Saturday,No
2024-05-18,Jamon,2.5,6,6,Saturday,No
2024-05-18,Cafe,2.0,5,7,Saturday,No
2024-05-18,Queso,3.0,4,2,Saturday,No
2024-05-19,Pan Ciabatta,0.25,768,744,Domingo,No
2024-05-19,Pan Francés,0.25,648,666,Domingo,No
2024-05-19,Pan Yema Largo,0.25,360,329,Domingo,No
2024-05-19,Pan Yema Redondo,0.25,360,334,Domingo,No
2024-05-19,Pan Chapla,0.25,144,143,Domingo,No
2024-05-19,Pan Coliza,0.25,192,199,Domingo,No
2024-05-19,Pan Integral,0.25,144,140,Domingo,No
2024-05-19,Pan Caracol,0.25,144,148,Domingo,No
2024-05-19,Pan Hamburguesa,0.4,288,286,Domingo,No
2024-05-19,Cachito,0.25,144,143,Domingo,No
2024-05-19,Pan Manjar,0.3,24,23,Domingo,No
2024-05-19,Leche,4.0,5,3,Domingo,No
2024-05-19,Jamon,2.5,6,6,Domingo,No
2024-05-19,Cafe,2.0,5,6,Domingo,No
2024-05-19,Queso,3.0,4,3,Domingo,No
2024-05-20,Pan Ciabatta,0.25,768,759,Lunes,No
2024-05-20,Pan Francés,0.25,648,649,Lunes,No
2024-05-20,Pan Yema Largo,0.25,360,346,Lunes,No
2024-05-20,Pan Yema Redondo,0.25,360,339,Lunes,No
2024-05-20,Pan Chapla,0.25,144,148,Lunes,No
2024-05-20,Pan Coliza,0.25,192,199,Lunes,No
2024-05-20,Pan Integral,0.25,144,149,Lunes,No
2024-05-20,Pan Caracol,0.25,144,148,Lunes,No
2024-05-20,Pan Hamburguesa,0.4,288,293,Lunes,No
2024-05-20,Cachito,0.25,144,141,Lunes,No
2024-05-20,Pan Manjar,0.3,24,28,Lunes,No
2024-05-20,Leche,4.0,5,2,Lunes,No
2024-05-20,Jamon,2.5,6,6,Lunes,No
2024-05-20,Cafe,2.0,5,7,Lunes,No
2024-05-20,Queso,3.0,4,2,Lunes,No
2024-05-21,Pan Ciabatta,0.25,768,778,Martes,No
2024-05-21,Pan Francés,0.25,648,610,Martes,No
2024-05-21,Pan Yema Largo,0.25,360,374,Martes,No
2024-05-21,Pan Yema Redondo,0.25,360,376,Martes,No
2024-05-21,Pan Chapla,0.25,144,150,Martes,No
2024-05-21,Pan Coliza,0.25,192,198,Martes,No
2024-05-21,Pan Integral,0.25,144,142,Martes,No
2024-05-21,Pan Caracol,0.25,144,145,Martes,No
2024-05-21,Pan Hamburguesa,0.4,288,292,Martes,No
2024-05-21,Cachito,0.25,144,140,Martes,No
2024-05-21,Pan Manjar,0.3,24,26,Martes,No
2024-05-21,Leche,4.0,5,3,Martes,No
2024-05-21,Jamon,2.5,6,5,Martes,No
2024-05-21,Cafe,2.0,5,6,Martes,No
2024-05-21,Queso,3.0,4,4,Martes,No
2024-05-22,Pan Ciabatta,0.25,768,767,Miércoles,No
2024-05-22,Pan Francés,0.25,648,683,Miércoles,No
2024-05-22,Pan Yema Largo,0.25,360,357,Miércoles,No
2024-05-22,Pan Yema Redondo,0.25,360,325,Miércoles,No
2024-05-22,Pan Chapla,0.25,144,142,Miércoles,No
2024-05-22,Pan Coliza,0.25,192,191,Miércoles,No
2024-05-22,Pan Integral,0.25,144,148,Miércoles,No
2024-05-22,Pan Caracol,0.25,144,145,Miércoles,No
2024-05-22,Pan Hamburguesa,0.4,288,297,Miércoles,No
2024-05-22,Cachito,0.25,144,149,Miércoles,No
2024-05-22,Pan Manjar,0.3,24,23,Miércoles,No
2024-05-22,Leche,4.0,5,4,Miércoles,No
2024-05-22,Jamon,2.5,6,4,Miércoles,No
2024-05-22,Cafe,2.0,5,5,Miércoles,No
2024-05-22,Queso,3.0,4,3,Miércoles,No
2024-05-23,Pan Ciabatta,0.25,768,759,Jueves,No
2024-05-23,Pan Francés,0.25,648,693,Jueves,No
2024-05-23,Pan Yema Largo,0.25,360,315,Jueves,No
2024-05-23,Pan Yema Redondo,0.25,360,369,Jueves,No
2024-05-23,Pan Chapla,0.25,144,145,Jueves,No
2024-05-23,Pan Coliza,0.25,192,191,Jueves,No
2024-05-23,Pan Integral,0.25,144,146,Jueves,No
2024-05-23,Pan Caracol,0.25,144,149,Jueves,No
2024-05-23,Pan Hamburguesa,0.4,288,290,Jueves,No
2024-05-23,Cachito,0.25,144,144,Jueves,No
2024-05-23,Pan Manjar,0.3,24,28,Jueves,No
2024-05-23,Leche,4.0,5,2,Jueves,No
2024-05-23,Jamon,2.5,6,6,Jueves,No
2024-05-23,Cafe,2.0,5,7,Jueves,No
2024-05-23,Queso,3.0,4,3,Jueves,No
2024-05-24,Pan Ciabatta,0.25,768,724,Viernes,No
2024-05-24,Pan Francés,0.25,648,692,Viernes,No
2024-05-24,Pan Yema Largo,0.25,360,320,Viernes,No
2024-05-24,Pan Yema Redondo,0.25,360,393,Viernes,No
2024-05-24,Pan Chapla,0.25,144,142,Viernes,No
2024-05-24,Pan Coliza,0.25,192,195,Viernes,No
2024-05-24,Pan Integral,0.25,144,146,Viernes,No
2024-05-24,Pan Caracol,0.25,144,144,Viernes,No
2024-05-24,Pan Hamburguesa,0.4,288,290,Viernes,No
2024-05-24,Cachito,0.25,144,146,Viernes,No
2024-05-24,Pan Manjar,0.3,24,26,Viernes,No
